Make,Year,Engine Fuel Type,Engine Cylinders,Vehicle Style,highway MPG,city mpg,MSRP,Transmission Type_AUTOMATED_MANUAL,Transmission Type_AUTOMATIC,Transmission Type_DIRECT_DRIVE,Transmission Type_MANUAL,Transmission Type_UNKNOWN,Vehicle Size_Compact,Vehicle Size_Large,Vehicle Size_Midsize,Driven_Wheels_all wheel drive,Driven_Wheels_four wheel drive,Driven_Wheels_front wheel drive,Driven_Wheels_rear wheel drive
11,19,4,4,13,0.05367231638418079,0.10218978102189781,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,19,4,4,13,0.05084745762711865,0.0948905109489051,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11,19,4,4,9,0.05367231638418079,0.10218978102189781,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,19,9,4,9,0.05649717514124294,0.10218978102189781,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,19,9,3,13,0.05649717514124294,0.10218978102189781,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,19,9,3,13,0.05649717514124294,0.10218978102189781,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,19,4,4,13,0.05084745762711865,0.0948905109489051,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11,19,4,4,13,0.05367231638418079,0.10218978102189781,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,19,4,4,9,0.05084745762711865,0.0948905109489051,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11,19,9,4,9,0.05084745762711865,0.0948905109489051,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11,20,4,4,9,0.05084745762711865,0.0948905109489051,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11,20,4,4,13,0.05084745762711865,0.0948905109489051,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11,20,4,4,13,0.05084745762711865,0.0948905109489051,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11,20,9,3,9,0.05649717514124294,0.10218978102189781,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,20,4,4,13,0.05367231638418079,0.10218978102189781,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,20,4,4,13,0.05367231638418079,0.10218978102189781,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,20,4,4,9,0.05367231638418079,0.10218978102189781,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,20,9,3,13,0.05649717514124294,0.10218978102189781,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,20,4,4,9,0.05367231638418079,0.10218978102189781,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,20,4,4,13,0.05084745762711865,0.0948905109489051,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11,20,9,4,9,0.05649717514124294,0.10218978102189781,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,20,9,3,13,0.05649717514124294,0.10218978102189781,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,20,9,4,9,0.05649717514124294,0.10218978102189781,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,20,4,4,13,0.05084745762711865,0.0948905109489051,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11,20,9,4,9,0.05084745762711865,0.0948905109489051,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11,20,4,4,9,0.05367231638418079,0.10218978102189781,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,20,4,4,9,0.05084745762711865,0.0948905109489051,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11,20,4,4,9,0.05084745762711865,0.0948905109489051,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11,20,9,4,9,0.05084745762711865,0.0948905109489051,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11,20,4,4,9,0.05084745762711865,0.0948905109489051,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11,8,9,4,5,0.0480225988700565,0.08759124087591241,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,8,9,3,5,0.04519774011299435,0.0948905109489051,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11,8,9,4,5,0.0480225988700565,0.08759124087591241,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11,8,9,3,5,0.04519774011299435,0.0948905109489051,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
11,9,9,4,5,0.05084745762711865,0.08759124087591241,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,9,9,3,5,0.04519774011299435,0.10218978102189781,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11,9,9,3,5,0.04519774011299435,0.10218978102189781,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
11,10,9,3,5,0.04519774011299435,0.0948905109489051,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11,10,9,3,5,0.04519774011299435,0.0948905109489051,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,10,9,4,5,0.0480225988700565,0.08759124087591241,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11,10,9,4,5,0.0480225988700565,0.08759124087591241,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,10,9,3,5,0.04519774011299435,0.0948905109489051,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
11,10,9,3,12,0.0423728813559322,0.0948905109489051,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
11,10,9,4,12,0.03954802259887006,0.08029197080291971,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11,11,9,4,12,0.0423728813559322,0.08029197080291971,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11,11,9,3,12,0.0423728813559322,0.08759124087591241,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
11,12,9,3,12,0.0423728813559322,0.0948905109489051,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,9,4,1,0.03672316384180791,0.072992700729927,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11,1,9,4,1,0.03389830508474576,0.08029197080291971,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11,2,9,4,1,0.03954802259887006,0.08029197080291971,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11,2,9,4,1,0.0423728813559322,0.08029197080291971,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11,3,9,4,1,0.0423728813559322,0.08029197080291971,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11,3,9,4,1,0.04519774011299435,0.08029197080291971,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23,25,7,1,3,0.0847457627118644,0.15328467153284672,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,25,7,1,1,0.0847457627118644,0.15328467153284672,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,25,7,1,3,0.0847457627118644,0.15328467153284672,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,25,7,1,3,0.0847457627118644,0.15328467153284672,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,25,7,1,1,0.0847457627118644,0.15328467153284672,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,25,7,1,3,0.0847457627118644,0.15328467153284672,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,25,7,1,1,0.0847457627118644,0.15328467153284672,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,25,7,1,3,0.0847457627118644,0.15328467153284672,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,25,7,1,3,0.0847457627118644,0.15328467153284672,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,25,7,1,3,0.0847457627118644,0.15328467153284672,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,26,7,1,3,0.0847457627118644,0.15328467153284672,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,26,7,1,3,0.0847457627118644,0.15328467153284672,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,26,7,1,1,0.0847457627118644,0.15328467153284672,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,26,7,1,1,0.0847457627118644,0.15328467153284672,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,26,7,1,3,0.0847457627118644,0.15328467153284672,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,26,7,1,3,0.0847457627118644,0.15328467153284672,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,26,7,1,3,0.0847457627118644,0.15328467153284672,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,27,7,1,3,0.08192090395480225,0.15328467153284672,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,27,7,1,1,0.08192090395480225,0.15328467153284672,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,27,7,1,3,0.08192090395480225,0.15328467153284672,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,27,7,1,7,0.07909604519774012,0.145985401459854,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,27,7,1,3,0.08192090395480225,0.15328467153284672,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,27,7,1,7,0.07909604519774012,0.145985401459854,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,27,7,1,3,0.08192090395480225,0.15328467153284672,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,27,7,1,3,0.08192090395480225,0.15328467153284672,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,24,3,4,3,0.05367231638418079,0.10218978102189781,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23,24,8,3,3,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23,24,3,3,3,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23,24,3,4,3,0.05367231638418079,0.10218978102189781,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23,24,8,4,3,0.05367231638418079,0.10218978102189781,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23,24,8,4,3,0.05367231638418079,0.10218978102189781,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23,24,3,3,3,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23,24,8,3,3,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23,25,3,3,3,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23,25,3,3,3,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23,25,3,4,3,0.05367231638418079,0.10218978102189781,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23,25,3,4,3,0.05367231638418079,0.10218978102189781,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23,25,3,4,3,0.05367231638418079,0.10218978102189781,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23,25,3,3,3,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23,26,7,4,3,0.05367231638418079,0.10218978102189781,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23,26,7,4,3,0.05367231638418079,0.10218978102189781,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23,26,7,4,3,0.05367231638418079,0.10218978102189781,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23,26,7,4,3,0.05367231638418079,0.10218978102189781,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23,26,7,3,3,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23,26,0,3,3,0.08192090395480225,0.16058394160583941,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23,26,7,3,3,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23,26,0,3,3,0.08192090395480225,0.16058394160583941,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23,26,7,4,3,0.05367231638418079,0.10218978102189781,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23,24,3,4,3,0.05367231638418079,0.0948905109489051,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,24,8,4,3,0.05367231638418079,0.0948905109489051,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,24,3,4,3,0.05367231638418079,0.0948905109489051,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,24,3,3,3,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,24,3,4,3,0.05367231638418079,0.0948905109489051,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,24,3,4,3,0.05367231638418079,0.0948905109489051,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,24,3,4,3,0.05367231638418079,0.0948905109489051,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,24,8,3,3,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,24,8,4,3,0.05367231638418079,0.0948905109489051,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,24,8,4,3,0.05367231638418079,0.0948905109489051,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,24,8,4,3,0.05367231638418079,0.0948905109489051,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,24,3,3,3,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,24,3,4,3,0.05367231638418079,0.0948905109489051,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,24,8,4,3,0.05367231638418079,0.0948905109489051,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,24,8,3,3,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,25,3,3,3,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,25,3,4,3,0.05367231638418079,0.0948905109489051,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,25,3,4,3,0.05367231638418079,0.0948905109489051,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,25,3,4,3,0.05367231638418079,0.0948905109489051,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,25,3,4,3,0.05367231638418079,0.0948905109489051,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,25,3,3,3,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,25,3,3,3,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,25,3,3,3,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,25,3,4,3,0.05367231638418079,0.0948905109489051,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,25,3,4,3,0.05367231638418079,0.0948905109489051,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,25,3,4,3,0.05367231638418079,0.0948905109489051,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,26,0,3,3,0.08192090395480225,0.16058394160583941,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,26,7,4,3,0.05367231638418079,0.10218978102189781,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,26,7,4,3,0.05367231638418079,0.10218978102189781,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,26,7,4,3,0.05367231638418079,0.10218978102189781,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,26,7,3,3,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,26,7,4,3,0.05367231638418079,0.10218978102189781,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,26,7,4,3,0.05367231638418079,0.10218978102189781,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,26,7,3,3,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,26,0,3,3,0.08192090395480225,0.16058394160583941,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
14,19,9,1,13,0.07344632768361582,0.15328467153284672,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,19,9,1,13,0.07344632768361582,0.15328467153284672,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,19,9,3,10,0.059322033898305086,0.10948905109489052,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,19,9,3,10,0.05367231638418079,0.10948905109489052,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
14,19,9,3,10,0.05367231638418079,0.10948905109489052,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
14,19,9,1,13,0.07344632768361582,0.15328467153284672,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,19,9,3,10,0.05367231638418079,0.10948905109489052,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
14,19,9,1,13,0.07344632768361582,0.15328467153284672,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,19,9,3,10,0.05367231638418079,0.10948905109489052,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
14,19,9,3,10,0.05367231638418079,0.10948905109489052,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
14,19,9,3,10,0.05367231638418079,0.10948905109489052,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
14,19,9,1,13,0.07344632768361582,0.15328467153284672,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,19,9,3,10,0.059322033898305086,0.10948905109489052,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,19,9,3,10,0.05367231638418079,0.10948905109489052,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
14,19,9,1,10,0.07344632768361582,0.15328467153284672,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,19,9,3,10,0.059322033898305086,0.10948905109489052,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,19,9,1,10,0.07344632768361582,0.15328467153284672,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,20,9,1,10,0.07627118644067797,0.16058394160583941,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,20,9,3,10,0.059322033898305086,0.10948905109489052,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,20,9,3,10,0.059322033898305086,0.10948905109489052,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,20,9,3,10,0.059322033898305086,0.10948905109489052,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,20,9,3,10,0.05367231638418079,0.10948905109489052,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
14,20,9,1,10,0.07627118644067797,0.16058394160583941,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,20,9,1,13,0.07627118644067797,0.16058394160583941,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,20,9,3,10,0.05367231638418079,0.10948905109489052,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
14,20,9,1,13,0.07627118644067797,0.16058394160583941,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,20,9,1,13,0.07627118644067797,0.16058394160583941,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,20,9,3,10,0.05367231638418079,0.10948905109489052,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
14,21,9,1,13,0.07627118644067797,0.16058394160583941,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,21,9,3,10,0.059322033898305086,0.11678832116788321,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,21,9,3,10,0.059322033898305086,0.11678832116788321,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,21,9,1,10,0.07627118644067797,0.16058394160583941,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,21,9,3,10,0.05367231638418079,0.10948905109489052,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
14,21,9,1,10,0.07627118644067797,0.16058394160583941,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,21,9,3,10,0.05367231638418079,0.10948905109489052,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
14,21,9,3,10,0.059322033898305086,0.11678832116788321,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,21,9,1,13,0.07627118644067797,0.16058394160583941,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2,24,8,6,14,0.05367231638418079,0.0948905109489051,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2,25,8,6,14,0.062146892655367235,0.10218978102189781,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2,26,8,6,14,0.062146892655367235,0.10218978102189781,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
