Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Vehicle Style,highway MPG,city mpg,MSRP,Vehicle Size_Compact,Vehicle Size_Large,Vehicle Size_Midsize,Driven_Wheels_all wheel drive,Driven_Wheels_front wheel drive,Driven_Wheels_rear wheel drive,Number of Doors_2,Number of Doors_3,Number of Doors_4,Transmission Type_AUTOMATED_MANUAL,Transmission Type_AUTOMATIC,Transmission Type_DIRECT_DRIVE,Transmission Type_MANUAL,Transmission Type_UNKNOWN
7,26,7,0.25874125874125875,1,14,0.07627118644067797,0.1386861313868613,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,26,7,0.25874125874125875,1,14,0.07627118644067797,0.1386861313868613,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,26,7,0.25874125874125875,1,14,0.07627118644067797,0.1386861313868613,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,26,4,0.18181818181818182,1,14,0.08757062146892655,0.1386861313868613,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,26,7,0.25874125874125875,1,14,0.07627118644067797,0.1386861313868613,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,26,7,0.25874125874125875,1,14,0.0847457627118644,0.15328467153284672,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,27,7,0.25874125874125875,1,14,0.08192090395480225,0.15328467153284672,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,27,7,0.25874125874125875,1,14,0.07627118644067797,0.1386861313868613,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,27,7,0.25874125874125875,1,14,0.08192090395480225,0.15328467153284672,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,27,7,0.25874125874125875,1,14,0.07627118644067797,0.1386861313868613,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,27,7,0.25874125874125875,1,14,0.08192090395480225,0.15328467153284672,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,27,4,0.18181818181818182,1,14,0.0847457627118644,0.1386861313868613,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,27,7,0.25874125874125875,1,14,0.07627118644067797,0.1386861313868613,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
34,7,9,0.2047952047952048,3,14,0.07344632768361582,0.12408759124087591,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
34,8,9,0.2047952047952048,3,14,0.07627118644067797,0.12408759124087591,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,15,9,0.1848151848151848,3,3,0.062146892655367235,0.11678832116788321,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,15,9,0.1848151848151848,3,3,0.06779661016949153,0.12408759124087591,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,16,9,0.19480519480519481,3,3,0.06497175141242938,0.12408759124087591,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,16,9,0.19480519480519481,3,3,0.059322033898305086,0.11678832116788321,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,17,9,0.1958041958041958,3,3,0.06497175141242938,0.12408759124087591,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,17,9,0.1958041958041958,3,3,0.06497175141242938,0.12408759124087591,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
43,16,9,0.1258741258741259,1,2,0.07909604519774012,0.145985401459854,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
43,16,9,0.1258741258741259,1,2,0.07909604519774012,0.1386861313868613,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
43,16,9,0.1258741258741259,1,2,0.07909604519774012,0.145985401459854,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
43,16,9,0.1258741258741259,1,2,0.07909604519774012,0.145985401459854,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
43,16,9,0.1258741258741259,1,2,0.07909604519774012,0.1386861313868613,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
43,16,9,0.1258741258741259,1,2,0.07909604519774012,0.1386861313868613,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
43,17,9,0.12687312687312688,1,2,0.07909604519774012,0.1386861313868613,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
43,17,9,0.12687312687312688,1,2,0.07909604519774012,0.1386861313868613,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
43,17,9,0.12687312687312688,1,2,0.07909604519774012,0.1386861313868613,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
43,17,9,0.12687312687312688,1,2,0.07909604519774012,0.145985401459854,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
43,17,9,0.12687312687312688,1,2,0.07909604519774012,0.145985401459854,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
43,18,9,0.12687312687312688,1,2,0.07909604519774012,0.145985401459854,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
43,18,9,0.12687312687312688,1,2,0.07909604519774012,0.145985401459854,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
43,18,9,0.12687312687312688,1,2,0.07909604519774012,0.1386861313868613,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
43,18,9,0.12687312687312688,1,2,0.07909604519774012,0.1386861313868613,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
22,18,8,0.6493506493506493,6,8,0.03954802259887006,0.06569343065693431,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18,23,9,0.24975024975024976,3,9,0.059322033898305086,0.10948905109489052,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,23,9,0.24975024975024976,3,9,0.059322033898305086,0.10948905109489052,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,23,9,0.24975024975024976,3,9,0.059322033898305086,0.10948905109489052,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,23,9,0.24975024975024976,3,9,0.059322033898305086,0.10948905109489052,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,23,9,0.24975024975024976,3,9,0.059322033898305086,0.10948905109489052,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,24,9,0.24975024975024976,3,9,0.059322033898305086,0.10948905109489052,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,24,9,0.24975024975024976,3,9,0.059322033898305086,0.10948905109489052,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,24,9,0.24975024975024976,3,9,0.059322033898305086,0.10948905109489052,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,24,9,0.24975024975024976,3,9,0.059322033898305086,0.10948905109489052,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,24,9,0.24975024975024976,3,9,0.059322033898305086,0.10948905109489052,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,27,9,0.27972027972027974,3,9,0.07062146892655367,0.13138686131386862,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,27,9,0.27972027972027974,3,9,0.07062146892655367,0.13138686131386862,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,27,9,0.27972027972027974,3,9,0.07062146892655367,0.13138686131386862,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,27,9,0.27972027972027974,3,9,0.07344632768361582,0.1386861313868613,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,27,9,0.27972027972027974,3,9,0.07344632768361582,0.1386861313868613,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,27,9,0.27972027972027974,3,9,0.07344632768361582,0.1386861313868613,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,27,9,0.27972027972027974,3,9,0.07344632768361582,0.1386861313868613,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,27,9,0.27972027972027974,3,9,0.07344632768361582,0.1386861313868613,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,27,9,0.27972027972027974,3,9,0.07062146892655367,0.13138686131386862,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,27,9,0.27972027972027974,3,9,0.07062146892655367,0.13138686131386862,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,27,9,0.27972027972027974,3,9,0.07062146892655367,0.13138686131386862,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,27,9,0.27972027972027974,3,9,0.07062146892655367,0.13138686131386862,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
21,25,9,0.13786213786213786,1,14,0.10451977401129943,0.19708029197080293,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
21,25,9,0.13786213786213786,1,2,0.10451977401129943,0.19708029197080293,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
21,25,9,0.13786213786213786,1,2,0.10451977401129943,0.19708029197080293,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
21,25,9,0.13786213786213786,1,14,0.10451977401129943,0.19708029197080293,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
21,25,9,0.13786213786213786,1,2,0.10451977401129943,0.19708029197080293,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
21,25,9,0.13786213786213786,1,14,0.10451977401129943,0.19708029197080293,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
21,25,9,0.13786213786213786,1,2,0.10451977401129943,0.19708029197080293,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
21,25,9,0.13786213786213786,1,14,0.10451977401129943,0.19708029197080293,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
21,26,9,0.13786213786213786,1,14,0.10451977401129943,0.19708029197080293,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
21,26,9,0.13786213786213786,1,14,0.10451977401129943,0.19708029197080293,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
21,26,9,0.13786213786213786,1,14,0.10734463276836158,0.19708029197080293,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
21,26,9,0.13786213786213786,1,14,0.10451977401129943,0.19708029197080293,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
21,26,9,0.13786213786213786,1,2,0.10451977401129943,0.19708029197080293,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
21,26,9,0.13786213786213786,1,2,0.10451977401129943,0.19708029197080293,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
21,26,9,0.13786213786213786,1,2,0.10451977401129943,0.19708029197080293,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
21,27,9,0.13786213786213786,1,14,0.1016949152542373,0.19708029197080293,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
21,27,9,0.13786213786213786,1,2,0.1016949152542373,0.19708029197080293,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
21,27,9,0.13786213786213786,1,2,0.1016949152542373,0.19708029197080293,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
21,27,9,0.13786213786213786,1,14,0.1016949152542373,0.19708029197080293,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
21,27,9,0.13786213786213786,1,2,0.1016949152542373,0.19708029197080293,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
21,27,9,0.13786213786213786,1,14,0.1016949152542373,0.19708029197080293,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,7,9,0.2047952047952048,3,8,0.07344632768361582,0.12408759124087591,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,7,9,0.23976023976023977,3,8,0.06779661016949153,0.11678832116788321,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,8,9,0.23976023976023977,3,8,0.07062146892655367,0.11678832116788321,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,9,9,0.23976023976023977,3,8,0.07062146892655367,0.11678832116788321,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,20,8,0.2997002997002997,3,14,0.062146892655367235,0.11678832116788321,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,20,8,0.2997002997002997,3,14,0.062146892655367235,0.11678832116788321,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,20,8,0.2997002997002997,3,14,0.062146892655367235,0.11678832116788321,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,21,8,0.2997002997002997,3,14,0.06779661016949153,0.12408759124087591,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,21,8,0.2997002997002997,3,14,0.06779661016949153,0.12408759124087591,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,21,8,0.2997002997002997,3,14,0.06779661016949153,0.12408759124087591,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,22,8,0.2997002997002997,3,14,0.06779661016949153,0.12408759124087591,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,22,8,0.2997002997002997,3,14,0.06779661016949153,0.12408759124087591,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,22,8,0.2997002997002997,3,14,0.06779661016949153,0.12408759124087591,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,25,7,0.3096903096903097,3,14,0.08757062146892655,0.145985401459854,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,25,7,0.3096903096903097,3,14,0.08757062146892655,0.145985401459854,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,25,7,0.3096903096903097,3,14,0.08757062146892655,0.145985401459854,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,25,7,0.3096903096903097,3,14,0.08757062146892655,0.145985401459854,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,25,7,0.3096903096903097,3,14,0.08757062146892655,0.145985401459854,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,26,7,0.3096903096903097,3,14,0.08757062146892655,0.145985401459854,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,26,7,0.37662337662337664,3,14,0.0903954802259887,0.20437956204379562,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,26,7,0.3096903096903097,3,14,0.08757062146892655,0.145985401459854,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,26,7,0.37662337662337664,3,14,0.0903954802259887,0.20437956204379562,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,26,7,0.3096903096903097,3,14,0.08757062146892655,0.145985401459854,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,27,7,0.3096903096903097,3,14,0.0847457627118644,0.145985401459854,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,27,7,0.3096903096903097,3,14,0.0847457627118644,0.145985401459854,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,4,9,0.2597402597402597,4,14,0.06497175141242938,0.10948905109489052,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,4,9,0.2597402597402597,4,15,0.06497175141242938,0.10948905109489052,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,5,9,0.2597402597402597,4,14,0.06497175141242938,0.10948905109489052,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,5,9,0.2597402597402597,4,15,0.06497175141242938,0.10948905109489052,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,6,9,0.2597402597402597,4,14,0.06779661016949153,0.10948905109489052,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,6,9,0.2597402597402597,4,14,0.06779661016949153,0.10948905109489052,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,6,9,0.2597402597402597,4,15,0.06779661016949153,0.10948905109489052,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,24,9,0.16983016983016982,1,3,0.07909604519774012,0.1678832116788321,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,24,9,0.16983016983016982,1,3,0.07627118644067797,0.16058394160583941,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,25,9,0.16983016983016982,1,3,0.07627118644067797,0.16058394160583941,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,25,9,0.16983016983016982,1,3,0.07909604519774012,0.1678832116788321,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,25,9,0.16983016983016982,1,3,0.0903954802259887,0.18248175182481752,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,25,9,0.16983016983016982,1,3,0.0903954802259887,0.18248175182481752,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,25,9,0.16983016983016982,1,3,0.0903954802259887,0.18248175182481752,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,25,9,0.16983016983016982,1,3,0.09322033898305085,0.1897810218978102,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,25,9,0.16983016983016982,1,3,0.09322033898305085,0.1897810218978102,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,25,9,0.16983016983016982,1,3,0.09322033898305085,0.1897810218978102,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,25,9,0.16983016983016982,1,3,0.0903954802259887,0.18248175182481752,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,25,9,0.16983016983016982,1,3,0.09322033898305085,0.1897810218978102,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,26,9,0.16983016983016982,1,3,0.0903954802259887,0.18248175182481752,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,26,9,0.16983016983016982,1,3,0.0903954802259887,0.18248175182481752,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,26,9,0.16983016983016982,1,3,0.0903954802259887,0.18248175182481752,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,26,9,0.16983016983016982,1,3,0.09322033898305085,0.1897810218978102,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,26,9,0.16983016983016982,1,3,0.09322033898305085,0.1897810218978102,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,26,9,0.16983016983016982,1,3,0.09322033898305085,0.1897810218978102,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,27,9,0.16983016983016982,1,3,0.09322033898305085,0.1897810218978102,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,27,9,0.16983016983016982,1,3,0.0903954802259887,0.18248175182481752,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,27,9,0.16983016983016982,1,3,0.09322033898305085,0.1897810218978102,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,27,9,0.16983016983016982,1,3,0.0903954802259887,0.18248175182481752,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,27,9,0.16983016983016982,1,3,0.0903954802259887,0.18248175182481752,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,27,9,0.16983016983016982,1,3,0.09322033898305085,0.1897810218978102,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
21,17,9,0.16183816183816183,1,15,0.07344632768361582,0.1386861313868613,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
21,17,9,0.18181818181818182,3,15,0.07062146892655367,0.13138686131386862,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
21,17,9,0.16183816183816183,1,15,0.07344632768361582,0.1386861313868613,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
21,17,9,0.18181818181818182,3,15,0.07062146892655367,0.13138686131386862,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
21,17,9,0.16183816183816183,1,15,0.07344632768361582,0.1386861313868613,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
21,18,9,0.16183816183816183,1,15,0.07344632768361582,0.1386861313868613,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
21,18,9,0.18181818181818182,3,15,0.07344632768361582,0.13138686131386862,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
21,18,9,0.16183816183816183,1,15,0.07344632768361582,0.1386861313868613,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
